# thisFile = xPeriment-P.lopP-100-simple-20150723-1902-VCL/xPer-P.lopP-VCL-pal-13-55-100-1902-sample.txt 
# configuration file = xPeriment-P.lopP-100-simple-20150723-1902-VCL.tcl 
# created on Thu Jul 23 20:17:45 EDT 2015 
#
instanceID	instanceDim	hostID	sandboxID	solverName	valueTarget	valueBest	targetReached	isCensored	runtimeLmt	runtime	cntProbe	walkLength	cntRestart	speedProbe	coordBest
pal-13-55-11-259718	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0248	779	71	0	31458	8,12,6,9,1,10,4,13,7,2,11,5,3
pal-13-55-12-731260	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0596	1846	171	0	30982	8,9,12,6,7,1,10,4,13,2,11,5,3
pal-13-55-13-322957	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0124	371	33	0	30032	10,8,9,3,12,6,1,4,13,7,2,11,5
pal-13-55-14-49445	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0131	413	37	0	31500	8,9,12,7,1,10,13,2,11,3,6,4,5
pal-13-55-15-885934	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0814	2434	228	0	29885	8,9,3,12,7,10,1,13,2,11,6,4,5
pal-13-55-16-798800	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.148	4633	434	0	31374	7,8,11,9,3,12,1,10,4,13,2,5,6
pal-13-55-17-385168	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.142	4450	420	0	31361	8,9,3,12,1,13,7,10,2,11,5,6,4
pal-13-55-18-146783	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0807	2509	237	0	31108	9,10,3,4,13,7,8,1,2,11,12,5,6
pal-13-55-19-511157	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0108	318	28	0	29455	8,11,12,6,9,10,3,1,4,13,7,2,5
pal-13-55-20-461173	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0381	1153	106	0	30300	8,9,3,12,6,1,7,10,13,11,4,2,5
pal-13-55-21-676371	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0554	1712	159	0	30889	8,9,7,1,10,2,11,3,12,4,13,5,6
pal-13-55-22-345304	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0307	923	85	0	30047	8,11,9,3,12,1,13,6,7,10,4,2,5
pal-13-55-23-524396	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0550	1703	159	0	30937	11,9,3,12,7,1,10,4,13,8,2,5,6
pal-13-55-24-889951	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0104	328	29	0	31662	8,9,3,12,1,13,7,10,2,11,5,6,4
pal-13-55-25-186095	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.00370	112	9	0	30268	3,9,12,4,7,1,10,13,8,2,11,5,6
pal-13-55-26-524684	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.188	5872	559	0	31290	8,9,12,10,1,4,13,7,2,11,5,3,6
pal-13-55-27-772834	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0151	457	41	0	30334	8,11,3,12,6,7,9,1,10,4,13,2,5
pal-13-55-28-874961	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.446	14078	1352	0	31595	9,10,3,4,13,7,8,1,2,11,12,5,6
pal-13-55-29-434651	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.261	5695	539	0	21795	9,12,10,13,7,8,1,2,11,5,3,6,4
pal-13-55-30-31154	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0344	1089	100	0	31694	8,9,7,1,10,2,11,3,12,4,13,5,6
pal-13-55-31-928251	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0853	2586	240	0	30302	8,9,1,10,11,3,12,4,13,7,2,5,6
pal-13-55-32-83381	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0778	2323	216	0	29846	9,3,7,1,10,4,13,8,2,11,12,5,6
pal-13-55-33-752313	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0986	3097	290	0	31397	3,12,6,9,7,1,10,4,13,8,2,11,5
pal-13-55-34-588011	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0581	1793	169	0	30862	8,9,3,12,4,13,7,1,10,2,11,5,6
pal-13-55-35-666343	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0363	1156	106	0	31838	9,3,12,6,1,4,13,7,10,8,2,11,5
pal-13-55-36-284364	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0156	494	44	0	31615	8,9,12,3,7,1,10,13,2,11,6,4,5
pal-13-55-37-611587	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0408	1208	111	0	29614	13,8,11,9,3,12,6,7,1,10,4,2,5
pal-13-55-38-801237	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.233	7018	673	0	30059	8,3,9,12,13,6,7,1,10,2,11,4,5
pal-13-55-39-942758	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0455	1379	127	0	30313	9,10,13,7,8,2,11,3,12,6,1,4,5
pal-13-55-40-302074	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0762	2268	214	0	29771	8,3,6,9,1,12,10,4,13,7,2,11,5
pal-13-55-41-145815	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0125	394	35	0	31638	9,12,1,10,4,13,2,7,11,5,8,3,6
pal-13-55-42-182578	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.171	5358	513	0	31263	9,10,8,3,12,4,13,7,1,2,11,5,6
pal-13-55-43-906283	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0836	2505	234	0	29961	8,6,9,12,1,10,3,4,13,7,2,11,5
pal-13-55-44-461251	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0254	810	73	0	31932	11,9,3,12,6,1,10,4,13,7,8,2,5
pal-13-55-45-936318	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.00599	189	16	0	31547	9,7,8,12,1,10,4,13,2,11,5,3,6
pal-13-55-46-198718	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0622	1821	168	0	29258	8,9,12,6,1,10,3,4,13,7,2,11,5
pal-13-55-47-926184	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0373	1177	108	0	31584	9,10,8,2,11,3,12,6,1,4,13,7,5
pal-13-55-48-194773	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0345	1085	100	0	31430	9,12,1,10,4,13,8,2,11,5,3,6,7
pal-13-55-49-9610	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0514	1564	143	0	30434	8,3,9,12,13,6,7,1,10,11,4,2,5
pal-13-55-50-78144	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0147	469	43	0	31850	8,11,3,12,6,9,1,4,7,10,13,2,5
pal-13-55-51-888916	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0563	1748	163	0	31025	8,9,10,2,11,3,12,6,1,4,13,7,5
pal-13-55-52-44485	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.110	3438	323	0	31334	11,9,3,12,7,1,10,4,13,8,2,5,6
pal-13-55-53-458505	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0835	2606	242	0	31211	11,9,3,12,7,1,10,4,13,8,2,5,6
pal-13-55-54-733552	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0759	2374	223	0	31275	13,8,11,9,3,12,6,7,1,10,4,2,5
pal-13-55-55-807567	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0138	435	39	0	31427	8,12,6,9,1,10,4,13,7,2,11,5,3
pal-13-55-56-576957	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0841	2619	245	0	31155	10,8,9,3,12,7,1,4,13,2,11,5,6
pal-13-55-57-647633	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0354	1119	103	0	31637	9,7,1,10,13,8,2,11,12,5,3,6,4
pal-13-55-58-212348	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0466	1471	136	0	31584	8,9,1,10,2,11,3,12,6,4,13,7,5
pal-13-55-59-786236	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0671	2083	196	0	31064	9,10,3,12,1,4,13,7,8,11,2,5,6
pal-13-55-60-744398	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0161	487	44	0	30160	10,8,11,3,9,12,1,4,13,7,2,5,6
pal-13-55-61-466418	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0126	393	35	0	31105	9,7,8,1,10,2,11,3,12,4,13,5,6
pal-13-55-62-592070	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0827	2602	240	0	31452	8,9,12,6,1,10,4,13,7,2,11,5,3
pal-13-55-63-578225	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0517	1604	149	0	31020	11,9,3,12,1,10,4,13,7,8,2,5,6
pal-13-55-64-437549	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0147	446	40	0	30273	8,11,9,2,3,12,6,1,10,4,13,7,5
pal-13-55-65-227664	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0720	2137	201	0	29696	9,12,4,13,7,8,1,10,2,11,5,3,6
pal-13-55-66-418999	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0208	661	60	0	31827	8,6,9,10,3,12,1,4,13,7,2,11,5
pal-13-55-67-201694	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.411	12951	1244	0	31545	12,1,9,10,4,13,7,8,2,11,5,3,6
pal-13-55-68-382641	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.142	4438	425	0	31209	10,8,11,9,3,12,6,1,4,13,7,5,2
pal-13-55-69-750792	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0838	2615	244	0	31206	8,9,12,1,10,13,2,11,3,6,4,7,5
pal-13-55-70-519035	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0871	2704	253	0	31055	9,10,3,4,13,7,8,1,2,11,12,5,6
pal-13-55-71-715868	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0552	1713	158	0	31006	7,8,9,1,10,2,11,3,12,4,13,5,6
pal-13-55-72-693322	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0564	1734	161	0	30762	7,8,11,9,3,12,6,1,10,4,13,2,5
pal-13-55-73-42350	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.104	3252	305	0	31179	9,7,10,8,2,11,3,12,1,4,13,5,6
pal-13-55-74-625327	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0249	781	71	0	31424	9,12,6,1,10,4,13,7,8,2,11,5,3
pal-13-55-75-130446	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0185	565	51	0	30482	9,7,10,13,8,2,11,3,12,6,1,4,5
pal-13-55-76-578312	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0352	1065	98	0	30249	9,1,10,4,13,7,8,2,11,3,12,5,6
pal-13-55-77-881336	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.419	13187	1257	0	31472	8,11,6,9,12,1,10,3,4,13,7,2,5
pal-13-55-78-988050	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0253	793	73	0	31381	9,7,10,8,2,11,3,12,1,4,13,5,6
pal-13-55-79-911574	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.364	11147	1082	0	30621	12,6,9,7,1,10,4,13,8,2,11,5,3
pal-13-55-80-427688	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.178	5551	523	0	31196	10,8,2,11,9,3,12,6,1,4,13,7,5
pal-13-55-81-133535	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0142	448	40	0	31475	9,12,10,13,7,8,1,2,11,5,3,6,4
pal-13-55-82-898539	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0756	2248	209	0	29743	8,11,9,3,12,7,1,10,13,4,2,5,6
pal-13-55-83-832620	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0354	1107	102	0	31315	9,3,7,8,12,1,10,4,13,2,11,5,6
pal-13-55-84-993163	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.147	4572	437	0	31128	9,7,8,1,10,2,11,3,12,4,13,5,6
pal-13-55-85-464285	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.174	5468	521	0	31490	12,9,1,10,4,13,7,2,5,8,11,3,6
pal-13-55-86-21968	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0555	1710	159	0	30788	8,6,9,3,12,7,1,10,13,2,11,4,5
pal-13-55-87-622129	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0336	1066	98	0	31742	8,9,3,12,13,6,1,10,4,7,2,11,5
pal-13-55-88-472599	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.119	3729	352	0	31250	10,8,11,9,3,12,1,4,13,6,7,2,5
pal-13-55-89-627138	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0412	1307	121	0	31702	9,3,12,6,1,10,4,13,7,5,8,2,11
pal-13-55-90-345380	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.213	6663	637	0	31344	11,9,3,12,1,10,4,13,7,5,8,2,6
pal-13-55-91-521268	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.109	3432	322	0	31353	11,9,3,12,6,1,10,4,13,7,5,8,2
pal-13-55-92-439749	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0197	622	56	0	31521	8,9,3,12,1,10,4,13,2,11,5,6,7
pal-13-55-93-610798	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0560	1653	155	0	29515	8,11,3,12,6,7,9,1,10,4,13,2,5
pal-13-55-94-17922	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0321	702	65	0	21887	8,11,6,9,3,12,4,7,1,10,13,2,5
pal-13-55-95-420239	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0205	625	56	0	30494	11,9,3,12,6,1,10,4,13,7,8,2,5
pal-13-55-96-308551	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.193	5872	555	0	30503	8,2,11,9,3,12,6,7,1,10,4,13,5
pal-13-55-97-116069	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0286	878	81	0	30707	8,12,6,9,1,10,4,13,7,2,11,5,3
pal-13-55-98-459531	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.0234	733	66	0	31380	9,3,12,13,6,7,1,10,4,8,2,11,5
pal-13-55-99-691323	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.115	3461	330	0	30050	8,6,9,12,7,1,10,4,13,2,11,5,3
pal-13-55-100-98312	13	brglez@bn19-34-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	7200.0	0.200	5979	562	0	29938	10,8,9,3,12,6,1,4,13,7,2,11,5
