# thisFile = xPeriment-B.lightpP-1901-simple/xPer-B.lightpP-simple-i-16-z-0-100-1901-sample.txt 
# configuration file = xPeriment-B.lightpP-1901-simple.tcl 
# created on Fri Aug 28 21:27:39 EDT 2015 
#
instanceID	instanceDim	hostID	sandboxID	solverName	valueTarget	valueBest	targetReached	isCensored	runtimeLmt	runtime	cntProbe	walkLength	cntRestart	speedProbe	coordBest
i-16-z-0-16-478777	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0169	166	10	0	9795	0010100000010100
i-16-z-0-17-267593	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0125	137	8	0	10930	1000001100111000
i-16-z-0-18-591342	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0102	92	5	0	8995	1000001100111000
i-16-z-0-19-818716	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0153	122	7	0	7968	0110011000001001
i-16-z-0-20-91757	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00557	47	2	0	8435	0101001011011100
i-16-z-0-21-512826	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0171	121	7	0	7095	1010010010110011
i-16-z-0-22-997742	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0106	91	5	0	8562	1001000001100110
i-16-z-0-23-775817	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00681	62	3	0	9105	1000001100111000
i-16-z-0-24-252183	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0199	166	10	0	8344	0100000110000010
i-16-z-0-25-594027	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0171	152	9	0	8863	0000111110011111
i-16-z-0-26-997677	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0112	107	6	0	9579	1010010010110011
i-16-z-0-27-225861	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0305	242	15	0	7927	0110011000001001
i-16-z-0-28-256367	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0110	122	7	0	11055	0100000110000010
i-16-z-0-29-948132	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00755	77	4	0	10201	0010100000010100
i-16-z-0-30-186147	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0198	152	9	0	7667	0011101101001010
i-16-z-0-31-364649	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0513	407	26	0	7935	0010100000010100
i-16-z-0-32-122908	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0378	299	19	0	7910	0101001011011100
i-16-z-0-33-46465	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0121	121	7	0	10031	0001110011000001
i-16-z-0-34-903326	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0190	167	10	0	8795	0000111110011111
i-16-z-0-35-504012	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0399	329	21	0	8252	1100110100100101
i-16-z-0-36-623677	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0269	197	12	0	7315	0000111110011111
i-16-z-0-37-93095	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00823	77	4	0	9351	1010010010110011
i-16-z-0-38-510387	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0201	196	12	0	9772	0100000110000010
i-16-z-0-39-177077	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0207	152	9	0	7354	1110101010101110
i-16-z-0-40-316911	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0216	167	10	0	7741	0100000110000010
i-16-z-0-41-771978	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0339	286	18	0	8432	0010100000010100
i-16-z-0-42-278615	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00913	62	3	0	6792	0000111110011111
i-16-z-0-43-400843	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00925	77	4	0	8328	0011101101001010
i-16-z-0-44-1612	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0199	152	9	0	7648	1101111001111011
i-16-z-0-45-38914	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0162	151	9	0	9329	0010100000010100
i-16-z-0-46-661487	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0141	92	5	0	6547	1101111001111011
i-16-z-0-47-536865	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0278	211	13	0	7577	0111010101010111
i-16-z-0-48-34631	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00458	32	1	0	6987	0111010101010111
i-16-z-0-49-285141	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0211	211	13	0	10014	0001110011000001
i-16-z-0-50-816448	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0183	152	9	0	8293	1001000001100110
i-16-z-0-51-764053	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0218	166	10	0	7605	1010010010110011
i-16-z-0-52-841644	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0370	271	17	0	7333	0111010101010111
i-16-z-0-53-990163	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0397	285	18	0	7172	1011011111101101
i-16-z-0-54-850921	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00679	62	3	0	9126	1010010010110011
i-16-z-0-55-266224	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0459	357	23	0	7784	1100110100100101
i-16-z-0-56-516110	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0252	196	12	0	7768	0001110011000001
i-16-z-0-57-967838	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0131	137	8	0	10423	0101001011011100
i-16-z-0-58-269800	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00696	47	2	0	6748	1110101010101110
i-16-z-0-59-895241	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0175	167	10	0	9568	0100000110000010
i-16-z-0-60-20995	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00871	91	5	0	10451	0100000110000010
i-16-z-0-61-635862	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00535	32	1	0	5979	0111010101010111
i-16-z-0-62-881044	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00943	92	5	0	9753	1000001100111000
i-16-z-0-63-579016	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0333	211	13	0	6332	0111010101010111
i-16-z-0-64-483939	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0186	152	9	0	8152	0110011000001001
i-16-z-0-65-265656	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0120	107	6	0	8924	0101001011011100
i-16-z-0-66-802646	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00992	77	4	0	7758	0111010101010111
i-16-z-0-67-279501	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00695	62	3	0	8921	0001110011000001
i-16-z-0-68-943323	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0259	197	12	0	7604	0011101101001010
i-16-z-0-69-620924	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0240	182	11	0	7595	1100110100100101
i-16-z-0-70-969565	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0470	301	19	0	6399	0000111110011111
i-16-z-0-71-435561	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0127	92	5	0	7236	0011101101001010
i-16-z-0-72-730541	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0185	137	8	0	7404	0101001011011100
i-16-z-0-73-747287	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00564	47	2	0	8339	0011101101001010
i-16-z-0-74-479088	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0252	181	11	0	7188	0011101101001010
i-16-z-0-75-175845	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0163	106	6	0	6489	1111100111110000
i-16-z-0-76-262356	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0201	152	9	0	7563	1100110100100101
i-16-z-0-77-727946	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0168	152	9	0	9028	0001110011000001
i-16-z-0-78-406727	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0115	106	6	0	9221	1001000001100110
i-16-z-0-79-969958	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0335	271	17	0	8084	0100000110000010
i-16-z-0-80-129911	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0228	167	10	0	7329	1100110100100101
i-16-z-0-81-205595	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00621	62	3	0	9982	0001110011000001
i-16-z-0-82-511553	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0164	92	5	0	5597	1011011111101101
i-16-z-0-83-550138	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0200	226	14	0	11322	0010100000010100
i-16-z-0-84-935693	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0112	92	5	0	8178	0110011000001001
i-16-z-0-85-987601	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0486	390	25	0	8019	0000111110011111
i-16-z-0-86-851107	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0155	106	6	0	6852	1010010010110011
i-16-z-0-87-732253	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0173	107	6	0	6186	0000111110011111
i-16-z-0-88-939981	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0395	270	17	0	6830	1111100111110000
i-16-z-0-89-21636	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0115	107	6	0	9321	0111010101010111
i-16-z-0-90-951584	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0127	77	4	0	6082	1011011111101101
i-16-z-0-91-254592	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0127	92	5	0	7246	0011101101001010
i-16-z-0-92-468558	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0363	242	15	0	6665	1111100111110000
i-16-z-0-93-82936	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0140	92	5	0	6588	1011011111101101
i-16-z-0-94-217997	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0152	122	7	0	8017	0101001011011100
i-16-z-0-95-843201	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0296	257	16	0	8689	1100110100100101
i-16-z-0-96-794500	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0422	317	20	0	7512	1011011111101101
i-16-z-0-97-772679	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0293	196	12	0	6691	1110101010101110
i-16-z-0-98-486604	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0138	152	9	0	10987	0001110011000001
i-16-z-0-99-813861	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.00709	62	3	0	8747	1001000001100110
i-16-z-0-100-475795	16	brglez@bn18-162-Linux-3.10.0-229.4.2.el7.x86_64	B.lightp	B.lightpP	0.0	0	1	0	1800.0	0.0324	256	16	0	7901	0010100000010100
