# thisFile = xPeriment-P.lopP-100-tableau-20150723-VCL/xPer-P.lopP-VCL-pal-13-55-100-1901-sample.txt 
# configuration file = xPeriment-P.lopP-100-tableau-20150723-VCL.tcl 
# created on Thu Jul 23 11:59:55 EDT 2015 
#
instanceID	instanceDim	hostID	sandboxID	solverName	valueTarget	valueBest	targetReached	isCensored	runtimeLmt	runtime	cntProbe	walkLength	cntRestart	speedProbe	coordBest
pal-13-55-75-175845	13	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	3600.0	0.0315	551	274	0	17466	9,12,7,1,10,11,4,13,8,2,5,3,6
pal-13-55-76-262356	13	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	3600.0	0.0547	953	475	0	17422	8,9,2,3,12,13,6,7,1,10,11,4,5
pal-13-55-77-727946	13	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	3600.0	0.0556	971	484	0	17471	6,9,12,7,1,10,4,13,8,2,11,5,3
pal-13-55-78-406727	13	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	3600.0	0.00729	133	65	0	18248	7,8,11,9,3,12,1,10,4,13,2,5,6
pal-13-55-79-969958	13	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	3600.0	0.0403	657	327	0	16313	11,9,3,12,6,7,1,10,4,13,2,5,8
pal-13-55-80-129911	13	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	3600.0	0.0299	513	255	0	17166	8,9,12,7,1,10,11,3,4,13,2,5,6
pal-13-55-81-205595	13	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	3600.0	0.00518	87	42	0	16797	8,9,1,10,2,11,3,12,4,13,7,5,6
pal-13-55-82-511553	13	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	3600.0	0.0681	1191	594	0	17495	8,11,9,3,12,1,4,13,7,10,2,5,6
pal-13-55-83-550138	13	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	3600.0	0.0219	371	184	0	16977	9,3,12,6,1,10,4,13,7,2,11,5,8
pal-13-55-84-935693	13	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	3600.0	0.0348	593	295	0	17022	8,3,6,9,7,12,1,10,4,13,2,11,5
pal-13-55-85-987601	13	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	3600.0	0.0138	249	123	0	17995	8,11,9,3,12,1,10,4,13,2,6,7,5
pal-13-55-86-851107	13	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	3600.0	0.00636	111	54	0	17444	8,11,6,9,10,3,12,1,4,13,7,2,5
pal-13-55-87-732253	13	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	3600.0	0.0238	409	203	0	17192	11,9,3,12,6,7,1,10,4,13,2,5,8
pal-13-55-88-939981	13	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	3600.0	0.0348	597	297	0	17160	9,1,10,13,8,2,11,3,12,6,4,7,5
pal-13-55-89-21636	13	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	3600.0	0.0275	475	236	0	17277	9,3,12,7,1,10,13,8,2,11,5,6,4
pal-13-55-90-951584	13	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	3600.0	0.0120	201	99	0	16690	8,9,3,12,13,7,1,10,2,11,6,4,5
pal-13-55-91-254592	13	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	3600.0	0.0141	253	125	0	17966	8,9,3,12,1,10,13,7,2,11,4,5,6
pal-13-55-92-468558	13	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	3600.0	0.0498	863	430	0	17317	10,8,11,9,2,3,12,6,1,4,13,7,5
pal-13-55-93-82936	13	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	3600.0	0.0195	329	163	0	16880	9,10,13,7,8,2,11,3,12,6,1,4,5
pal-13-55-94-217997	13	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	3600.0	0.0922	1629	813	0	17677	9,7,10,8,2,11,3,12,6,1,4,13,5
pal-13-55-95-843201	13	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	3600.0	0.102	1775	886	0	17398	9,12,6,1,10,4,13,7,8,2,11,5,3
pal-13-55-96-794500	13	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	3600.0	0.00117	21	9	0	17880	8,9,7,1,10,2,11,3,12,4,13,5,6
pal-13-55-97-772679	13	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	3600.0	0.0613	1043	520	0	17017	9,10,3,12,1,4,13,7,5,8,2,11,6
pal-13-55-98-486604	13	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	3600.0	0.0240	391	194	0	16313	9,7,10,8,2,11,3,12,1,4,13,5,6
pal-13-55-99-813861	13	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	3600.0	0.0266	439	218	0	16511	8,11,9,2,3,12,6,7,1,10,4,13,5
pal-13-55-100-475795	13	brglez@bn20-255-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopP	-55.0	-55	1	0	3600.0	0.0132	239	118	0	18116	8,9,3,12,1,10,4,13,2,11,6,7,5
