# thisFile = xPeriment-P.lopT-100-simple-20150723-1902-VCL/xPer-P.lopT-VCL-pal-11-35-100-1902-sample.txt 
# configuration file = xPeriment-P.lopT-100-simple-20150723-1902-VCL.tcl 
# created on Thu Jul 23 20:29:37 EDT 2015 
#
instanceID	instanceDim	hostID	sandboxID	solverName	valueTarget	valueBest	targetReached	isCensored	runtimeLmt	runtime	cntProbe	walkLength	cntRestart	speedProbe	coordBest
pal-11-35-11-259718	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00600	101	11	0	17348	9,1,2,5,3,6,7,10,8,11,4
pal-11-35-12-731260	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0310	564	65	0	18418	6,7,10,11,4,5,8,9,2,3,1
pal-11-35-13-322957	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00900	154	17	0	17978	2,7,11,5,3,8,1,6,9,10,4
pal-11-35-14-49445	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0150	284	32	0	18466	10,8,11,9,2,3,1,6,4,7,5
pal-11-35-15-885934	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0140	238	27	0	16879	6,4,9,7,8,1,10,2,11,5,3
pal-11-35-16-798800	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0270	287	32	0	10812	9,2,7,11,5,3,8,1,6,10,4
pal-11-35-17-385168	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0170	295	33	0	17688	2,11,3,1,6,4,7,5,10,8,9
pal-11-35-18-146783	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00700	128	14	0	17382	2,5,6,10,3,4,7,8,11,9,1
pal-11-35-19-511157	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00700	119	13	0	17643	6,11,5,9,10,3,4,7,8,1,2
pal-11-35-20-461173	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0130	245	27	0	18377	3,4,8,9,1,2,6,7,10,11,5
pal-11-35-21-676371	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00400	65	7	0	17042	4,7,5,8,6,9,1,10,2,11,3
pal-11-35-22-345304	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00800	137	15	0	17820	3,8,6,9,7,1,10,11,4,2,5
pal-11-35-23-524396	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0120	223	25	0	18355	2,5,6,10,11,3,4,7,8,9,1
pal-11-35-24-889951	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0200	363	41	0	18411	3,4,8,6,9,2,7,11,1,5,10
pal-11-35-25-186095	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0100	181	20	0	18113	7,1,5,6,10,8,11,4,9,2,3
pal-11-35-26-524684	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00400	74	8	0	16949	9,2,3,6,7,11,1,10,4,5,8
pal-11-35-27-772834	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00900	162	18	0	18133	5,6,9,10,2,3,4,7,8,11,1
pal-11-35-28-874961	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0110	199	22	0	18200	7,5,10,11,3,8,1,6,4,9,2
pal-11-35-29-434651	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0200	360	40	0	18372	8,6,11,9,1,10,4,2,5,3,7
pal-11-35-30-31154	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0100	181	20	0	18368	10,8,11,9,3,1,2,6,4,7,5
pal-11-35-31-928251	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00700	115	13	0	17552	1,2,5,6,9,7,10,11,3,4,8
pal-11-35-32-83381	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00300	46	5	0	16084	9,3,1,4,2,5,6,7,10,8,11
pal-11-35-33-752313	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00200	38	4	0	15709	9,7,1,10,2,5,3,8,6,11,4
pal-11-35-34-588011	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0190	347	39	0	18327	7,10,11,4,5,8,9,2,3,1,6
pal-11-35-35-666343	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0140	262	29	0	18286	4,9,2,7,11,1,5,10,3,8,6
pal-11-35-36-284364	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0190	348	39	0	18487	7,11,5,10,3,8,1,6,4,9,2
pal-11-35-37-611587	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00900	155	17	0	17986	7,11,5,8,9,1,10,2,3,6,4
pal-11-35-38-801237	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0130	244	27	0	18307	6,11,9,7,1,10,4,2,5,3,8
pal-11-35-39-942758	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00800	144	16	0	18095	11,3,4,7,5,8,9,1,10,2,6
pal-11-35-40-302074	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0180	334	37	0	18526	11,4,2,5,9,3,7,8,1,6,10
pal-11-35-41-145815	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00400	65	7	0	16826	3,7,8,1,2,6,10,11,4,5,9
pal-11-35-42-182578	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0290	532	60	0	18493	5,10,3,8,6,11,4,9,7,1,2
pal-11-35-43-906283	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0110	198	22	0	18140	6,9,10,2,11,3,1,4,7,5,8
pal-11-35-44-461251	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0200	363	41	0	18519	8,6,9,7,1,10,4,2,11,5,3
pal-11-35-45-936318	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00700	128	14	0	17788	10,2,3,6,4,7,8,11,5,9,1
pal-11-35-46-198718	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0290	546	63	0	18635	11,9,3,7,1,5,10,4,8,2,6
pal-11-35-47-926184	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00700	119	13	0	17879	2,3,6,7,10,8,11,1,4,5,9
pal-11-35-48-194773	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00900	163	18	0	18182	8,9,1,2,6,7,10,11,3,4,5
pal-11-35-49-9610	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00600	110	12	0	17544	1,5,10,8,2,6,11,3,4,9,7
pal-11-35-50-78144	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0130	233	26	0	18161	9,7,10,8,2,11,5,3,1,6,4
pal-11-35-51-888916	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0130	232	26	0	18186	3,8,1,6,10,4,2,7,11,5,9
pal-11-35-52-44485	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0130	231	26	0	18238	2,3,6,7,10,11,4,5,8,9,1
pal-11-35-53-458505	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00700	128	14	0	17972	6,9,7,10,11,3,4,8,1,2,5
pal-11-35-54-733552	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0230	417	47	0	18231	9,1,10,2,11,3,4,7,5,8,6
pal-11-35-55-807567	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0100	182	21	0	17998	7,11,5,9,3,1,6,10,4,8,2
pal-11-35-56-576957	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00800	146	16	0	18000	5,8,6,11,9,10,3,1,4,2,7
pal-11-35-57-647633	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0180	339	39	0	18369	2,11,3,6,4,7,5,8,9,1,10
pal-11-35-58-212348	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00600	101	11	0	17268	4,8,9,1,2,6,7,5,10,11,3
pal-11-35-59-786236	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0110	195	22	0	17859	9,3,7,1,5,10,4,8,2,6,11
pal-11-35-60-744398	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00300	56	6	0	16766	2,5,6,10,11,4,9,3,7,8,1
pal-11-35-61-466418	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0310	565	64	0	18082	11,4,8,9,1,2,5,3,6,7,10
pal-11-35-62-592070	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0100	181	20	0	17803	6,11,4,9,7,1,10,2,5,3,8
pal-11-35-63-578225	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00300	56	6	0	16802	5,10,8,6,11,9,3,1,4,2,7
pal-11-35-64-437549	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0250	465	52	0	18678	9,1,10,2,11,5,3,6,4,7,8
pal-11-35-65-227664	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0110	197	22	0	18132	5,3,8,6,11,4,9,7,1,10,2
pal-11-35-66-418999	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00800	146	16	0	18020	10,11,3,1,4,5,8,9,2,6,7
pal-11-35-67-201694	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0300	560	63	0	18573	6,10,4,2,7,11,5,9,3,8,1
pal-11-35-68-382641	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0150	268	30	0	18375	8,6,9,7,1,10,2,11,5,3,4
pal-11-35-69-750792	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0350	637	72	0	18135	11,3,1,6,4,7,5,10,8,9,2
pal-11-35-70-519035	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0150	266	30	0	18330	7,1,10,4,8,2,11,5,9,3,6
pal-11-35-71-715868	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0200	364	41	0	18122	11,3,1,6,4,9,7,5,10,8,2
pal-11-35-72-693322	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0300	563	63	0	18484	3,1,6,10,4,2,7,11,5,8,9
pal-11-35-73-42350	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0170	310	35	0	18273	10,2,7,11,5,3,8,1,6,4,9
pal-11-35-74-625327	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00600	109	12	0	17547	2,5,3,6,4,9,7,10,8,11,1
pal-11-35-75-130446	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00400	65	7	0	17020	3,7,8,1,6,10,11,4,5,9,2
pal-11-35-76-578312	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0160	295	33	0	18187	8,9,10,2,11,3,1,6,4,7,5
pal-11-35-77-881336	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0280	518	58	0	18642	3,6,7,11,4,5,8,9,1,10,2
pal-11-35-78-988050	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00400	74	8	0	17274	10,11,4,5,8,9,1,2,3,6,7
pal-11-35-79-911574	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0160	286	32	0	18317	5,3,8,6,9,7,10,11,1,4,2
pal-11-35-80-427688	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0100	172	19	0	18077	1,4,2,5,3,8,6,9,7,10,11
pal-11-35-81-133535	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0130	232	26	0	18151	9,3,1,6,10,4,2,7,5,8,11
pal-11-35-82-898539	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00700	128	14	0	17721	3,7,1,5,10,8,6,11,4,9,2
pal-11-35-83-832620	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0110	190	21	0	18011	11,9,3,7,1,5,10,4,8,2,6
pal-11-35-84-993163	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0150	272	30	0	18255	1,6,9,10,2,11,3,4,7,5,8
pal-11-35-85-464285	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0210	236	26	0	11081	3,1,6,10,4,7,8,2,11,5,9
pal-11-35-86-21968	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0160	172	19	0	10998	10,2,3,7,8,11,1,6,4,5,9
pal-11-35-87-622129	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00500	92	10	0	17241	2,6,11,4,7,5,9,10,3,8,1
pal-11-35-88-472599	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00600	110	12	0	17222	7,5,8,6,11,9,1,10,3,4,2
pal-11-35-89-627138	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00800	146	16	0	17945	10,8,11,9,3,1,4,2,7,5,6
pal-11-35-90-345380	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0450	492	56	0	10919	4,8,2,6,11,9,7,1,5,10,3
pal-11-35-91-521268	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0180	332	37	0	18408	10,3,7,8,11,1,4,2,5,6,9
pal-11-35-92-439749	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00500	83	9	0	17295	7,10,11,4,5,8,9,3,1,2,6
pal-11-35-93-610798	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00400	74	8	0	16938	1,10,4,5,8,2,6,11,9,3,7
pal-11-35-94-17922	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0150	270	30	0	18538	1,10,2,6,11,4,5,9,3,7,8
pal-11-35-95-420239	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00800	146	16	0	17794	6,10,4,8,11,9,2,3,7,1,5
pal-11-35-96-308551	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0120	208	23	0	17950	11,9,1,2,5,10,3,6,4,7,8
pal-11-35-97-116069	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0100	177	20	0	17924	5,3,6,7,10,8,11,4,9,1,2
pal-11-35-98-459531	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.00700	118	13	0	17541	8,2,11,1,5,3,6,4,9,7,10
pal-11-35-99-691323	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0170	319	36	0	18364	1,5,10,8,2,11,3,6,4,9,7
pal-11-35-100-98312	11	brglez@bn19-238-Linux-3.10.0-229.4.2.el7.x86_64	P.lop	P.lopT	-35.0	-35	1	0	7200	0.0100	182	20	0	18191	9,10,2,7,11,3,1,4,5,8,6
